ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300433.SZ,20260605,43.11,47.79,41.99,45.61,43.64,1.97,4.5142,2301436.29,10299055.682
300433.SZ,20260604,44.03,45.17,43.05,43.64,44.39,-0.75,-1.6896,1779391.17,7822104.61
300433.SZ,20260603,41.1,46.8,40.29,44.39,41.23,3.16,7.6643,2858563.22,12559861.238
300433.SZ,20260602,41.68,43.0,40.3,41.23,41.83,-0.6,-1.4344,1730262.52,7225102.605
300433.SZ,20260601,40.71,42.88,39.9,41.83,40.5,1.33,3.284,2159001.8,9015170.295
300433.SZ,20260529,39.9,41.3,38.13,40.5,40.23,0.27,0.6711,1979246.78,7877630.377
300433.SZ,20260528,39.8,41.7,39.5,40.23,40.28,-0.05,-0.1241,1918413.03,7809136.038
300433.SZ,20260527,38.1,41.0,37.45,40.28,38.48,1.8,4.6778,2163896.46,8463095.933
300433.SZ,20260526,39.01,39.36,37.4,38.48,39.52,-1.04,-2.6316,1572083.96,6018157.638
300433.SZ,20260525,38.6,40.47,38.6,39.52,38.4,1.12,2.9167,2199452.76,8700604.12
300433.SZ,20260522,35.86,38.55,35.26,38.4,36.51,1.89,5.1767,2220879.83,8235808.884
300433.SZ,20260521,36.99,38.12,35.75,36.51,36.31,0.2,0.5508,2363900.82,8738735.65
300433.SZ,20260520,37.2,37.48,36.1,36.31,37.96,-1.65,-4.3467,1909340.34,6972527.093
300433.SZ,20260519,38.0,39.42,37.01,37.96,38.7,-0.74,-1.9121,2399763.56,9176450.373
300433.SZ,20260518,35.35,40.5,34.4,38.7,34.21,4.49,13.1248,3221783.48,12021222.953
300433.SZ,20260515,34.0,35.0,33.16,34.21,32.31,1.9,5.8805,2626004.07,8942871.967
300433.SZ,20260514,32.7,33.5,31.6,32.31,32.69,-0.38,-1.1624,1767367.22,5739099.38
300433.SZ,20260513,30.09,33.14,29.89,32.69,30.48,2.21,7.2507,1810126.6,5769478.261
300433.SZ,20260512,30.25,30.65,29.69,30.48,30.82,-0.34,-1.1032,1292717.82,3904134.252
300433.SZ,20260511,28.86,31.16,28.66,30.82,28.55,2.27,7.951,1869653.38,5575778.142
300433.SZ,20260508,27.4,28.75,27.16,28.55,27.62,0.93,3.3671,1230763.43,3473797.188
300433.SZ,20260507,26.99,27.8,26.61,27.62,26.62,1.0,3.7566,971374.65,2662921.959
300433.SZ,20260506,25.9,26.88,25.9,26.62,25.69,0.93,3.6201,902710.86,2397987.425
300433.SZ,20260430,25.72,25.85,25.34,25.69,25.82,-0.13,-0.5035,499004.25,1279635.621
300433.SZ,20260429,25.37,25.91,25.3,25.82,25.62,0.2,0.7806,528026.0,1357760.74
300433.SZ,20260428,26.5,26.56,25.5,25.62,26.71,-1.09,-4.0809,726295.04,1875798.045
300433.SZ,20260427,25.93,26.92,25.89,26.71,25.96,0.75,2.8891,707391.51,1876260.828
300433.SZ,20260424,26.44,26.65,25.6,25.96,26.6,-0.64,-2.406,589932.34,1536107.663
