ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603993.SH,20260907,18.35,18.55,18.27,18.37,18.48,-0.11,-0.5952,1159848.22,2131701.602
603993.SH,20260904,18.88,18.99,18.37,18.48,18.61,-0.13,-0.6985,1366747.79,2550832.121
603993.SH,20260903,18.63,18.76,18.5,18.61,18.46,0.15,0.8126,1209221.07,2252109.922
603993.SH,20260902,18.6,18.64,18.23,18.46,19.06,-0.6,-3.148,2060297.82,3791401.799
603993.SH,20260901,19.12,19.44,18.98,19.06,19.06,0.0,0.0,1600450.76,3072578.201
603993.SH,20260831,18.88,19.1,18.45,19.06,19.51,-0.45,-2.3065,1993802.95,3746587.199
603993.SH,20260828,19.5,19.73,19.11,19.51,19.51,0.0,0.0,1869021.55,3629095.914
603993.SH,20260827,19.23,19.63,19.15,19.51,19.59,-0.08,-0.4084,2584208.74,5003965.615
603993.SH,20260826,18.56,19.99,18.56,19.59,18.42,1.17,6.3518,4669119.44,9082612.405
603993.SH,20260825,18.8,18.94,18.18,18.42,18.99,-0.57,-3.0016,1863338.65,3440586.915
603993.SH,20260824,19.0,19.35,18.72,18.99,18.62,0.37,1.9871,3001068.49,5725236.368
603993.SH,20260821,18.39,18.73,18.19,18.62,18.27,0.35,1.9157,1758048.84,3255228.804
603993.SH,20260820,18.48,18.95,18.13,18.27,18.0,0.27,1.5,2214629.96,4107722.547
603993.SH,20260819,18.3,18.33,17.91,18.0,18.82,-0.82,-4.3571,2378186.55,4302555.828
603993.SH,20260818,18.8,19.08,18.6,18.82,19.13,-0.31,-1.6205,1888058.26,3545592.253
603993.SH,20260817,18.8,19.14,18.72,19.13,18.44,0.69,3.7419,2244774.97,4252579.446
603993.SH,20260814,18.21,18.54,18.16,18.44,18.41,0.03,0.163,1595214.74,2924987.147
603993.SH,20260813,19.0,19.13,18.3,18.41,19.0,-0.59,-3.1053,2968969.43,5530933.038
603993.SH,20260812,19.01,19.54,18.9,19.0,19.13,-0.13,-0.6796,2506146.27,4793986.656
603993.SH,20260811,20.77,21.03,19.11,19.13,20.75,-1.62,-7.8072,4045819.0,8036675.489
603993.SH,20260810,20.86,21.1,20.32,20.75,20.83,-0.08,-0.3841,2529300.18,5236492.723
